bit_acc,msg_acc,msg_similarity,baseline_bit_acc,baseline_msg_acc,baseline_msg_similarity,hmm_bit_acc,hmm_msg_acc,hmm_msg_similarity,fb_bit_acc,fb_msg_acc,fb_msg_similarity,med_bit_acc,med_msg_acc,med_msg_similarity,latency,noise,message
0.8125,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.0006818771362304688,0.85,65
0.875,0,0.0,0.8125,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.0006725788116455078,0.85,01
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006577968597412109,0.85,23
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.5,0,0.0,0.0006649494171142578,0.85,49
0.875,0,0.5,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006949901580810547,0.85,78
0.8125,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006692409515380859,0.85,65
0.8125,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.0006606578826904297,0.85,01
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0007100105285644531,0.85,23
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006773471832275391,0.85,49
0.8125,0,0.0,0.375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.375,0,0.0,0.0006830692291259766,0.85,78
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006656646728515625,0.85,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0006823539733886719,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006661415100097656,0.85,23
0.875,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006785392761230469,0.85,49
0.75,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0006651878356933594,0.85,78
0.8125,0,0.0,0.375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006754398345947266,0.85,65
0.9375,0,0.5,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0006766319274902344,0.85,01
0.875,0,0.5,0.375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0007143020629882812,0.85,23
0.8125,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006804466247558594,0.85,49
0.6875,0,0.0,0.3125,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006487369537353516,0.85,78
1.0,1,1.0,0.375,0,0.0,0.625,0,0.0,0.375,0,0.0,0.375,0,0.0,0.000713348388671875,0.85,65
0.8125,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0006673336029052734,0.85,01
0.8125,0,0.0,0.3125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006659030914306641,0.85,23
0.875,0,0.5,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006597042083740234,0.85,49
0.75,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0006766319274902344,0.85,78
0.8125,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006814002990722656,0.85,65
0.9375,0,0.5,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0006644725799560547,0.85,01
0.75,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.0006680488586425781,0.85,23
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.0006716251373291016,0.85,49
0.9375,0,0.5,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006818771362304688,0.85,78
0.75,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006732940673828125,0.85,65
0.8125,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006735324859619141,0.85,01
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006830692291259766,0.85,23
0.8125,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006809234619140625,0.85,49
0.8125,0,0.0,0.75,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.375,0,0.0,0.0007424354553222656,0.85,78
0.6875,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006749629974365234,0.85,65
0.8125,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0006697177886962891,0.85,01
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006673336029052734,0.85,23
0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006861686706542969,0.85,49
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0006842613220214844,0.85,78
0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006809234619140625,0.85,65
0.75,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.0006821155548095703,0.85,01
0.75,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.3125,0,0.0,0.0006859302520751953,0.85,23
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.0006678104400634766,0.85,49
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006785392761230469,0.85,78
0.875,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006823539733886719,0.85,65
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.5,0,0.0,0.0007154941558837891,0.85,01
0.8125,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.0006871223449707031,0.85,23
0.75,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.0007655620574951172,0.85,49
0.8125,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.0006558895111083984,0.85,78
0.75,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006711483001708984,0.85,65
0.8125,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0006814002990722656,0.85,01
0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006718635559082031,0.85,23
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006670951843261719,0.85,49
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0008289813995361328,0.85,78
0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006840229034423828,0.85,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0006799697875976562,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.000659942626953125,0.85,23
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0006687641143798828,0.85,49
0.8125,0,0.0,0.3125,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006692409515380859,0.85,78
0.8125,0,0.0,0.3125,0,0.0,0.625,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.0006711483001708984,0.85,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0006906986236572266,0.85,01
0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006859302520751953,0.85,23
0.875,0,0.5,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006833076477050781,0.85,49
0.8125,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006604194641113281,0.85,78
0.875,0,0.5,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.0006873607635498047,0.85,65
0.8125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0006849765777587891,0.85,01
0.8125,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006825923919677734,0.85,23
0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0006711483001708984,0.85,49
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0006830692291259766,0.85,78
0.8125,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006673336029052734,0.85,65
0.875,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006663799285888672,0.85,01
0.6875,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.0006680488586425781,0.85,23
0.875,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.00072479248046875,0.85,49
0.8125,0,0.0,0.75,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.1875,0,0.0,0.0006833076477050781,0.85,78
0.875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0006744861602783203,0.85,65
0.8125,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.0006837844848632812,0.85,01
0.8125,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0006499290466308594,0.85,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006847381591796875,0.85,49
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006685256958007812,0.85,78
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006756782531738281,0.85,65
0.875,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006701946258544922,0.85,01
0.875,0,0.5,0.375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006852149963378906,0.85,23
0.8125,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006673336029052734,0.85,49
0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0006649494171142578,0.85,78
0.625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006825923919677734,0.85,65
0.875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.625,0,0.0,0.0006551742553710938,0.85,01
0.875,0,0.5,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0006763935089111328,0.85,23
0.75,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0007648468017578125,0.85,49
0.6875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006680488586425781,0.85,78
0.9375,0,0.5,0.625,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.0006694793701171875,0.85,65
0.8125,0,0.0,0.4375,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006537437438964844,0.85,01
0.9375,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006811618804931641,0.85,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0006771087646484375,0.85,49
0.875,0,0.0,0.8125,0,0.0,0.5,0,0.0,0.75,0,0.0,0.4375,0,0.0,0.0006835460662841797,0.85,78
0.875,0,0.5,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006673336029052734,0.85,65
0.875,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0006754398345947266,0.85,01
0.75,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006842613220214844,0.85,23
0.75,0,0.0,0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006825923919677734,0.85,49
0.9375,0,0.5,0.625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.00067138671875,0.85,78
0.75,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006716251373291016,0.85,65
0.9375,0,0.5,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0007171630859375,0.85,01
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.0007176399230957031,0.85,23
0.8125,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0006773471832275391,0.85,49
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.00067901611328125,0.85,78
0.8125,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.25,0,0.0,0.375,0,0.0,0.0006659030914306641,0.85,65
0.75,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006449222564697266,0.85,01
0.6875,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0006673336029052734,0.85,23
0.5625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.00067901611328125,0.85,49
0.8125,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.375,0,0.0,0.0006518363952636719,0.85,78
0.6875,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.0006792545318603516,0.85,65
0.875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006854534149169922,0.85,01
0.6875,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.0006811618804931641,0.85,23
0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006721019744873047,0.85,49
0.9375,0,0.5,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006554126739501953,0.85,78
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006844997406005859,0.85,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.625,0,0.0,0.0006678104400634766,0.85,01
0.75,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006549358367919922,0.85,23
0.875,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.25,0,0.0,0.0006811618804931641,0.85,49
0.875,0,0.0,0.75,0,0.0,0.5,0,0.0,0.625,0,0.0,0.375,0,0.0,0.0006847381591796875,0.85,78
0.75,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006864070892333984,0.85,65
0.8125,0,0.0,0.75,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.0006780624389648438,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006792545318603516,0.85,23
0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006778240203857422,0.85,49
0.875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.0006783008575439453,0.85,78
0.875,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006844997406005859,0.85,65
0.875,0,0.5,0.5,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006692409515380859,0.85,01
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006804466247558594,0.85,23
0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006680488586425781,0.85,49
0.875,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0007402896881103516,0.85,78
0.75,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.375,0,0.0,0.0006816387176513672,0.85,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0006535053253173828,0.85,01
0.9375,0,0.5,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.0006568431854248047,0.85,23
0.875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006635189056396484,0.85,49
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006668567657470703,0.85,78
0.9375,0,0.5,0.4375,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006694793701171875,0.85,65
0.8125,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.6875,0,0.0,0.0006711483001708984,0.85,01
0.8125,0,0.5,0.3125,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006821155548095703,0.85,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006587505340576172,0.85,49
0.9375,0,0.5,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006718635559082031,0.85,78
0.8125,0,0.0,0.3125,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006530284881591797,0.85,65
0.8125,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006780624389648438,0.85,01
0.75,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0007104873657226562,0.85,23
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0007195472717285156,0.85,49
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006966590881347656,0.85,78
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0028493404388427734,0.85,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0006711483001708984,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006668567657470703,0.85,23
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006704330444335938,0.85,49
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006685256958007812,0.85,78
0.9375,0,0.5,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0006659030914306641,0.85,65
0.75,0,0.0,0.5,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006878376007080078,0.85,01
0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.00067901611328125,0.85,23
0.875,0,0.5,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006518363952636719,0.85,49
0.875,0,0.0,0.75,0,0.0,0.5,0,0.0,0.75,0,0.0,0.4375,0,0.0,0.0008037090301513672,0.85,78
0.6875,0,0.0,0.375,0,0.0,0.375,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.003135204315185547,0.85,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.001066446304321289,0.85,01
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006840229034423828,0.85,23
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006701946258544922,0.85,49
0.625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006823539733886719,0.85,78
0.75,0,0.0,0.375,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006871223449707031,0.85,65
0.875,0,0.5,0.6875,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006692409515380859,0.85,01
0.9375,0,0.5,0.5625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0007519721984863281,0.85,23
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.5,0,0.0,0.0022373199462890625,0.85,49
0.9375,0,0.5,0.6875,0,0.0,0.5,0,0.0,0.75,0,0.0,0.625,0,0.0,0.0006649494171142578,0.85,78
0.625,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006778240203857422,0.85,65
0.6875,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.375,0,0.0,0.4375,0,0.0,0.0006787776947021484,0.85,01
0.8125,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006844997406005859,0.85,23
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006868839263916016,0.85,49
0.8125,0,0.0,0.75,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.375,0,0.0,0.0006797313690185547,0.85,78
0.9375,0,0.5,0.5,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.0006818771362304688,0.85,65
0.8125,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0006785392761230469,0.85,01
0.8125,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.0006783008575439453,0.85,23
0.75,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0007333755493164062,0.85,49
0.75,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0022611618041992188,0.85,78
0.8125,0,0.0,0.4375,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006740093231201172,0.85,65
0.8125,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.0006875991821289062,0.85,01
0.75,0,0.0,0.6875,0,0.0,0.5625,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006954669952392578,0.85,23
0.875,0,0.0,0.375,0,0.0,0.5625,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.0006880760192871094,0.85,49
0.8125,0,0.0,0.625,0,0.0,0.5,0,0.0,0.375,0,0.0,0.5,0,0.0,0.0006895065307617188,0.85,78
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.4375,0,0.0,0.0005083084106445312,0.85,65
0.9375,0,0.5,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.6875,0,0.0,0.0006861686706542969,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006732940673828125,0.85,23
0.75,0,0.0,0.625,0,0.0,0.5625,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.0006878376007080078,0.85,49
0.875,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.625,0,0.0,0.625,0,0.0,0.000705718994140625,0.85,78
0.8125,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.002173900604248047,0.85,65
0.875,0,0.0,0.5,0,0.0,0.6875,0,0.0,0.5,0,0.0,0.625,0,0.0,0.0006768703460693359,0.85,01
0.8125,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006909370422363281,0.85,23
0.875,0,0.5,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.0006923675537109375,0.85,49
0.75,0,0.0,0.5,0,0.0,0.5,0,0.0,0.625,0,0.0,0.5,0,0.0,0.0006825923919677734,0.85,78
0.75,0,0.0,0.625,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.3125,0,0.0,0.0006887912750244141,0.85,65
0.875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.625,0,0.0,0.6875,0,0.0,0.0006835460662841797,0.85,01
0.75,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006711483001708984,0.85,23
0.75,0,0.0,0.3125,0,0.0,0.4375,0,0.0,0.375,0,0.0,0.375,0,0.0,0.0006806850433349609,0.85,49
0.75,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.0006897449493408203,0.85,78
0.8125,0,0.5,0.4375,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.5,0,0.0,0.0006895065307617188,0.85,65
0.8125,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0007102489471435547,0.85,01
0.9375,0,0.5,0.4375,0,0.0,0.5625,0,0.0,0.5,0,0.0,0.5625,0,0.0,0.002183198928833008,0.85,23
0.875,0,0.5,0.4375,0,0.0,0.5625,0,0.0,0.4375,0,0.0,0.5625,0,0.0,0.0006735324859619141,0.85,49
0.6875,0,0.0,0.5,0,0.0,0.5,0,0.0,0.5,0,0.0,0.4375,0,0.0,0.0006897449493408203,0.85,78
0.75,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.3125,0,0.0,0.375,0,0.0,0.0006899833679199219,0.85,65
